date,PLN,EUR,USD,GBP,SEK,NOK,CHF,JPY
2022-10-18,4.852068,1.013926,1,0.881632,11.080029,10.544242,0.993815,149.2165
2022-10-17,4.873635,1.015863,1,0.880901,11.141154,10.520065,0.995737,148.9735
2022-10-16,4.949433,1.026705,1,0.889541,11.27904,10.641093,1.00365,148.63833333
2022-10-15,4.938249,1.028648,1,0.895135,11.309435,10.670033,1.006342,148.75495969
2022-10-14,4.938249,1.028648,1,0.895135,11.309435,10.670033,1.006342,148.75495969
2022-10-13,4.920047,1.023816,1,0.884849,11.263499,10.585042,1.001785,147.307
2022-10-12,4.991995,1.0304,1,0.900829,11.336784,10.773285,0.997666,146.76805556
2022-10-11,5.002411,1.030854,1,0.912071,11.371522,10.760793,0.997721,145.8943
2022-10-10,5.001918,1.029712,1,0.902603,11.29401,10.673556,0.999529,145.6705
2022-10-09,4.991449,1.027063,1,0.903128,11.230069,10.721887,0.994449,145.4688
2022-10-08,4.9908,1.026167,1,0.901998,11.2039,10.7177,0.994775,145.365
2022-10-07,4.9888,1.026792,1,0.901364,11.218175,10.7123,0.994708,145.34503613
2022-10-06,4.993231,1.021524,1,0.895884,11.151683,10.721573,0.98995,145.041
2022-10-05,4.862224,1.008892,1,0.880577,10.934019,10.493072,0.981334,144.441
2022-10-04,4.822761,1.001623,1,0.873274,10.850038,10.443428,0.97878,143.85625
2022-10-03,4.909395,1.016923,1,0.881989,11.006554,10.641098,0.992846,144.52700199
2022-10-02,4.948008,1.02085,1,0.898019,11.104961,10.8721,0.985585,144.80433333
2022-10-01,4.951725,1.020055,1,0.896861,11.101302,10.88418,0.9887,144.739
2022-09-30,4.953223,1.0202,1,0.896861,11.101302,10.88418,0.9887,144.74997256
2022-09-29,4.937785,1.017364,1,0.895131,11.141106,10.6797,0.974983,144.4265
2022-09-28,4.958106,1.030235,1,0.923246,11.232055,10.701592,0.9779,144.4175
2022-09-27,4.990138,1.042121,1,0.932312,11.3625,10.8038,0.991748,144.71047061
2022-09-26,4.944759,1.039495,1,0.928855,11.330063,10.791382,0.992244,144.47428261
2022-09-25,4.901233,1.032444,1,0.926504,11.300954,10.602563,0.9824,143.531
2022-09-24,4.896319,1.031992,1,0.920938,11.2981,10.64693,0.981075,143.3765
2022-09-23,4.895129,1.031779,1,0.920938,11.29318,10.62833,0.981075,143.33506448
2022-09-22,4.831049,1.016399,1,0.88788,11.069225,10.40036,0.975918,142.2745
2022-09-21,4.862355,1.017144,1,0.88835,11.097023,10.369598,0.96785,144.24566667
2022-09-20,4.743889,1.002883,1,0.878682,10.89493,10.33536,0.963869,143.58505124
2022-09-19,4.691281,0.996988,1,0.873755,10.767339,10.206831,0.964007,143.1835
2022-09-18,4.707485,0.997781,1,0.874585,10.736334,10.18772,0.963194,142.762
2022-09-17,4.713388,0.998388,1,0.87608,10.436395,10.19135,0.965294,142.9565
2022-09-16,4.713927,0.998389,1,0.876079,10.436145,10.1815,0.96495,142.9265
2022-09-15,4.73224,1.001252,1,0.873206,10.746317,10.187174,0.96189,143.34156667
2022-09-14,4.725146,1.001812,1,0.866176,10.694958,10.091393,0.96205,142.924
2022-09-13,4.730944,1.002166,1,0.869381,10.691104,10.107613,0.960664,144.46016667
2022-09-12,4.634136,0.987225,1,0.855492,10.478898,9.8393,0.953027,142.58575
2022-09-11,4.66299,0.99297,1,0.860581,10.583592,9.875036,0.959698,142.56
2022-09-10,4.67405,0.985076,1,0.862495,10.6289,9.9264,0.958969,142.50505376
2022-09-09,4.674088,0.98526,1,0.862292,10.629,9.9268,0.959,142.50505376
2022-09-08,4.704092,0.999017,1,0.868101,10.697373,10.030585,0.968726,143.87872222
2022-09-07,4.714452,1.000202,1,0.867883,10.704408,10.0128,0.976725,144.09857143
2022-09-06,4.781349,1.010407,1,0.868762,10.809905,10.043732,0.98467,143.145
2022-09-05,4.75315,1.005001,1,0.86469,10.784392,9.947221,0.978631,140.4355
2022-09-04,4.764989,1.009235,1,0.871653,10.8373,10.065107,0.983349,140.5345
2022-09-03,4.741893,1.004722,1,0.86847,10.782285,10.018225,0.981112,140.211
2022-09-02,4.741893,1.004722,1,0.86847,10.782285,10.018225,0.981484,140.211
2022-09-01,4.738904,1.004843,1,0.86601,10.7928,10.0497,0.981211,140.0825
2022-08-31,4.70657,0.996198,1,0.862295,10.68127,9.95526,0.979281,139.3335
2022-08-30,4.71393,0.997656,1,0.857743,10.675,9.815944,0.974079,138.764
2022-08-29,4.729868,0.998911,1,0.853115,10.654164,9.736495,0.967365,138.64175
2022-08-28,4.774924,1.006386,1,0.855432,10.707935,9.803902,0.96874,138.16414286
2022-08-27,4.752499,1.003512,1,0.8511,10.682875,9.807615,0.965403,137.565
2022-08-26,4.752598,1.003613,1,0.85237,10.682875,9.782215,0.966827,137.57306008
2022-08-25,4.755168,1.002928,1,0.845805,10.593757,9.667826,0.963722,136.567
2022-08-24,4.784722,1.00323,1,0.848132,10.6145,9.701456,0.966608,137.1
2022-08-23,4.790094,1.003351,1,0.8454,10.6341,9.7166,0.964421,136.7445
2022-08-22,4.790476,1.006218,1,0.849943,10.713428,9.823747,0.964511,137.5765
2022-08-21,4.730961,0.996114,1,0.845343,10.588705,9.810992,0.958809,136.91159117
2022-08-20,4.731875,0.996314,1,0.845344,10.588575,9.8106,0.958587,136.9005
2022-08-19,4.731787,0.996413,1,0.845405,10.587135,9.816085,0.95905,136.94503191
2022-08-18,4.68595,0.991165,1,0.83815,10.51015,9.736625,0.957013,135.808
2022-08-17,4.6202,0.982555,1,0.830167,10.395592,9.711212,0.951377,134.95554597
2022-08-16,4.584981,0.983293,1,0.826788,10.341193,9.6742,0.949732,134.2859
2022-08-15,4.60965,0.983913,1,0.829394,10.343945,9.713,0.945913,133.1375
2022-08-14,4.54365,0.97525,1,0.824606,10.210665,9.5977,0.9419,133.312
2022-08-13,4.536462,0.974417,1,0.823605,10.20494,9.5664,0.94159,133.4365
2022-08-12,4.536462,0.974417,1,0.823605,10.20494,9.5664,0.941275,133.4365
2022-08-11,4.542958,0.969176,1,0.820012,10.06477,9.527405,0.94157,133.01158453
2022-08-10,4.540295,0.97085,1,0.818934,10.053238,9.517556,0.942496,132.81528571
2022-08-09,4.606203,0.9796,1,0.828401,10.172126,9.733446,0.954276,135.19585714
2022-08-08,4.608302,0.98055,1,0.827458,10.145353,9.737702,0.955035,134.84
2022-08-07,4.632661,0.983049,1,0.8291,10.210261,9.821656,0.962201,135.0635
2022-08-06,4.625424,0.98161,1,0.828329,10.1985,9.805915,0.961607,134.99
2022-08-05,4.627985,0.981611,1,0.828329,10.2079,9.814685,0.96288,134.9225
2022-08-04,4.597068,0.975804,1,0.822402,10.109914,9.73189,0.954093,132.61945329
2022-08-03,4.625273,0.984572,1,0.823854,10.222541,9.722415,0.961261,133.93202554
2022-08-02,4.651294,0.98458,1,0.823477,10.2585,9.785715,0.958426,133.348
2022-08-01,4.596521,0.974432,1,0.815866,10.121249,9.6355,0.950168,131.412
2022-07-31,4.638022,0.9794,1,0.821813,10.186698,9.688241,0.952926,133.3735
2022-07-30,4.633947,0.977872,1,0.821355,10.145,9.65905,0.952181,133.20501419
2022-07-29,4.633947,0.977872,1,0.821315,10.145,9.65905,0.952181,133.20501419
2022-07-28,4.672094,0.981151,1,0.821494,10.212731,9.73854,0.954456,134.40316667
2022-07-27,4.689404,0.979859,1,0.822217,10.221906,9.73765,0.95839,136.1195
2022-07-26,4.697903,0.987234,1,0.830789,10.313106,9.891159,0.9624,136.96577778
2022-07-25,4.620621,0.978155,1,0.829604,10.190564,9.839173,0.964336,136.4144
2022-07-24,4.648207,0.980373,1,0.834376,10.231687,9.9366,0.963341,136.34
2022-07-23,4.642516,0.979144,1,0.833021,10.2174,9.9238,0.961674,136.178
2022-07-22,4.641116,0.97924,1,0.833021,10.222555,9.924078,0.961674,136.04999768
2022-07-21,4.660656,0.97843,1,0.83365,10.19668,9.948661,0.966413,137.07685714
2022-07-20,4.687901,0.982238,1,0.835565,10.251121,9.973514,0.971607,138.419
2022-07-19,4.651193,0.977468,1,0.83305,10.226275,9.905352,0.9688,138.17997458
2022-07-18,4.715644,0.985464,1,0.83687,10.395934,10.093144,0.977574,138.25977273
2022-07-17,4.737685,0.990353,1,0.84103,10.46568,10.184,0.975498,138.299
2022-07-16,4.74005,0.992,1,0.843562,10.4952,10.1766,0.976929,138.5315
2022-07-15,4.73995,0.992,1,0.843526,10.4909,10.173449,0.977618,138.618
2022-07-14,4.806042,0.997354,1,0.844538,10.574785,10.22827,0.98299,138.985
2022-07-13,4.817294,0.996579,1,0.842894,10.584913,10.234088,0.98087,137.6332465
2022-07-12,4.80219,0.996974,1,0.841905,10.583261,10.264735,0.98198,136.7365
2022-07-11,4.782325,0.995411,1,0.840368,10.636899,10.199183,0.983159,137.41633333
2022-07-10,4.695891,0.983533,1,0.832154,10.531729,10.128435,0.977935,136.29925
2022-07-09,4.68785,0.981668,1,0.83129,10.489635,10.06727,0.97655,136.09
2022-07-08,4.68765,0.981668,1,0.83091,10.496035,10.06727,0.976808,136.09497417
2022-07-07,4.70265,0.983335,1,0.831393,10.521,10.075898,0.973855,135.92116667
2022-07-06,4.685065,0.981904,1,0.838756,10.538326,10.133568,0.970247,135.95324508
2022-07-05,4.625398,0.974966,1,0.836736,10.51626,10.066324,0.968493,135.538
2022-07-04,4.518592,0.958513,1,0.825511,10.329281,9.816374,0.960985,135.8652
2022-07-03,4.499604,0.95835,1,0.826436,10.311,9.9167,0.958503,135.0035
2022-07-02,4.50368,0.958856,1,0.826105,10.303065,9.934754,0.959025,135.225
2022-07-01,4.50368,0.958856,1,0.826806,10.303065,9.934754,0.959174,135.225
2022-06-30,4.486386,0.95434,1,0.822358,10.231867,9.84668,0.955146,135.80325
2022-06-29,4.469687,0.957314,1,0.824455,10.234356,9.887757,0.954202,136.62226766
2022-06-28,4.464915,0.950164,1,0.820508,10.152495,9.821722,0.956825,136.0475
2022-06-27,4.428208,0.945191,1,0.815236,10.08576,9.796334,0.956393,135.44261111
2022-06-26,4.435927,0.946298,1,0.814133,10.117593,9.838597,0.957308,135.0595
2022-06-25,4.43857,0.947329,1,0.815361,10.134325,9.854425,0.959202,135.21
2022-06-24,4.43857,0.947329,1,0.81526,10.134325,9.854425,0.959202,135.21
2022-06-23,4.470081,0.95056,1,0.815657,10.1822,9.97942,0.96131,134.823
2022-06-22,4.446531,0.946536,1,0.816166,10.104369,9.925695,0.96172,135.99275808
2022-06-21,4.403601,0.949595,1,0.815392,10.1082,9.85018,0.966269,136.3256
2022-06-20,4.419888,0.950616,1,0.816427,10.11625,9.892018,0.967478,135.0995
2022-06-19,4.462367,0.953268,1,0.817783,10.181835,9.992393,0.969843,135.2975
2022-06-18,4.4577,0.952744,1,0.817962,10.18,10.0003,0.970848,134.9925
2022-06-17,4.45795,0.952472,1,0.818331,10.173193,10.001573,0.970848,134.98200425
2022-06-16,4.481733,0.948182,1,0.809674,10.152263,9.96377,0.966898,132.4205
2022-06-15,4.460767,0.956234,1,0.821358,10.164165,9.925479,0.994489,134.05143277
2022-06-14,4.465072,0.958119,1,0.832586,10.180769,9.998945,0.999504,135.28
2022-06-13,4.469591,0.960138,1,0.823546,10.193253,9.908935,0.996751,134.241
2022-06-12,4.396549,0.953202,1,0.81453,10.057063,9.780933,0.9893,134.791
2022-06-11,4.38115,0.95057,1,0.811919,10.0292,9.71408,0.987862,134.415
2022-06-10,4.38145,0.950638,1,0.812018,10.031442,9.69488,0.987982,134.43498488
2022-06-09,4.336727,0.941659,1,0.800466,9.914435,9.588928,0.980415,134.395
2022-06-08,4.280641,0.933101,1,0.797373,9.825438,9.473831,0.978906,134.46005521
2022-06-07,4.276935,0.934819,1,0.794439,9.801342,9.464694,0.973619,132.82125
2022-06-06,4.290706,0.935482,1,0.798494,9.799675,9.430766,0.971404,132.17548417
2022-06-05,4.278652,0.932444,1,0.800621,9.764864,9.43613,0.962329,130.73433333
2022-06-04,4.28225,0.932923,1,0.800737,9.7671,9.43645,0.961757,130.845
2022-06-03,4.28165,0.932823,1,0.800737,9.7653,9.439625,0.962085,130.85300189
2022-06-02,4.257629,0.9301,1,0.795017,9.695667,9.368004,0.957649,129.94
2022-06-01,4.306542,0.938853,1,0.801026,9.8474,9.48169,0.963079,130.12571501
2022-05-31,4.269094,0.931608,1,0.793047,9.76371,9.368545,0.959652,128.7385
2022-05-30,4.257229,0.928255,1,0.790776,9.753615,9.411335,0.958307,127.7832
2022-05-29,4.260459,0.932023,1,0.792103,9.824186,9.459318,0.95798,127.2755
2022-05-28,4.25895,0.93178,1,0.791822,9.813288,9.464522,0.957058,127.1349956
2022-05-27,4.25895,0.93178,1,0.791822,9.813288,9.464522,0.957058,127.1349956
2022-05-26,4.292502,0.931732,1,0.792553,9.859582,9.532044,0.958645,127.10259091
2022-05-25,4.30468,0.935721,1,0.794526,9.861492,9.575342,0.961615,127.15423724
2022-05-24,4.282911,0.931712,1,0.797343,9.759072,9.564117,0.960414,126.7383
2022-05-23,4.316387,0.935971,1,0.795738,9.824226,9.614375,0.965834,127.8235
2022-05-22,4.380251,0.946029,1,0.799779,9.935476,9.7282,0.975025,127.8945
2022-05-21,4.38295,0.946459,1,0.800737,9.94128,9.74331,0.974942,127.86497636
2022-05-20,4.38295,0.946459,1,0.800494,9.94128,9.74331,0.974942,127.86497636
2022-05-19,4.393065,0.945222,1,0.80237,9.924792,9.69578,0.972321,127.85323077
2022-05-18,4.434863,0.954802,1,0.810088,10.04648,9.89453,0.987249,127.93085925
2022-05-17,4.413045,0.947957,1,0.800819,9.924896,9.671065,0.9939,129.421
2022-05-16,4.460924,0.957951,1,0.811301,10.058698,9.766855,1.002082,128.95172727
2022-05-15,4.501781,0.961729,1,0.815855,10.069423,9.7717,1.002366,129.412
2022-05-14,4.498575,0.96044,1,0.815328,10.033215,9.76371,1.001631,129.20497769
2022-05-13,4.498575,0.96044,1,0.815544,10.033215,9.76371,1.001782,129.20497769
2022-05-12,4.497081,0.963494,1,0.819388,10.156718,9.8708,1.003315,128.606
2022-05-11,4.447329,0.951299,1,0.817411,10.07968,9.75263,0.994767,129.8523
2022-05-10,4.44595,0.949744,1,0.812612,10.0804,9.735339,0.995966,130.370125
2022-05-09,4.44296,0.946672,1,0.810701,10.089998,9.66883,0.993024,130.3835
2022-05-08,4.464885,0.949453,1,0.81131,9.9727,9.521238,0.989157,130.73966667
2022-05-07,4.47047,0.94802,1,0.810406,9.9509,9.4905,0.988548,130.57498518
2022-05-06,4.47047,0.94802,1,0.810241,9.9509,9.4905,0.988548,130.57498518
2022-05-05,4.44775,0.948796,1,0.808901,9.9497,9.485462,0.9854,130.3235
2022-05-04,4.377934,0.941536,1,0.792605,9.740784,9.238095,0.973349,129.2385
2022-05-03,4.45838,0.950079,1,0.800083,9.867335,9.393125,0.978851,130.122
2022-05-02,4.466278,0.951506,1,0.800057,9.911338,9.440872,0.977657,130.10575
2022-05-01,4.441768,0.949196,1,0.795608,9.823884,9.391238,0.974213,130.0045
2022-04-30,4.430362,0.948434,1,0.795324,9.83063,9.382062,0.973635,129.84500575
2022-04-29,4.430362,0.948434,1,0.795776,9.83063,9.382062,0.973635,129.84500575
2022-04-28,4.466525,0.95205,1,0.80225,9.882204,9.41208,0.971755,130.78916667
2022-04-27,4.461006,0.947469,1,0.79745,9.8432,9.332085,0.968858,128.44375
2022-04-26,4.438199,0.939585,1,0.794809,9.8403,9.242248,0.962402,127.2675
2022-04-25,4.33435,0.933443,1,0.785114,9.7116,9.120841,0.95844,127.7754
2022-04-24,4.297179,0.925094,1,0.77952,9.52417,8.947015,0.955749,128.612
2022-04-23,4.309395,0.927068,1,0.778847,9.582715,8.9627,0.957491,128.471
2022-04-22,4.310145,0.927068,1,0.778847,9.582715,8.957032,0.957602,128.45002607
2022-04-21,4.281325,0.922922,1,0.767777,9.51513,8.89986,0.953768,128.43992857
2022-04-20,4.277058,0.921651,1,0.765205,9.446082,8.81523,0.949197,127.98164765
2022-04-19,4.302917,0.926415,1,0.768405,9.532525,8.828576,0.952132,129.33311111
2022-04-18,4.288085,0.927639,1,0.768752,9.597197,8.851474,0.944887,127.1465
2022-04-17,4.283184,0.92477,1,0.765931,9.567044,8.80307,0.942476,126.61
2022-04-16,4.282676,0.924907,1,0.765697,9.5639,8.8015,0.943109,126.45302507
2022-04-15,4.282676,0.924907,1,0.765697,9.5639,8.8015,0.943109,126.45302507
2022-04-14,4.288196,0.924075,1,0.765335,9.527211,8.7857,0.943088,126.1776129
2022-04-13,4.259555,0.917837,1,0.762252,9.471913,8.74846,0.933965,125.363
2022-04-12,4.28365,0.923692,1,0.769119,9.5211,8.77416,0.932692,125.4335
2022-04-11,4.287974,0.919369,1,0.767847,9.510863,8.824538,0.931515,125.48276923
2022-04-10,4.262577,0.918754,1,0.76746,9.440046,8.7092,0.934318,124.404
2022-04-09,4.260724,0.919413,1,0.767142,9.44924,8.708546,0.935376,124.32499032
2022-04-08,4.260724,0.919413,1,0.767142,9.44924,8.708546,0.934249,124.32499032
2022-04-07,4.266694,0.920442,1,0.765164,9.465845,8.81612,0.934536,124.0995
2022-04-06,4.274082,0.917625,1,0.765158,9.486015,8.804248,0.933096,123.7275
2022-04-05,4.258226,0.91692,1,0.764707,9.42795,8.7669,0.929671,123.6595
2022-04-04,4.21085,0.911153,1,0.762614,9.42274,8.7156,0.926361,122.80652211
2022-04-03,4.203046,0.905308,1,0.7631,9.3725,8.75917,0.926111,122.63675
2022-04-02,4.199638,0.905387,1,0.762515,9.3698,8.7521,0.92575,122.507
2022-04-01,4.19847,0.9051,1,0.76255,9.373315,8.747961,0.92565,122.507
2022-03-31,4.192265,0.903016,1,0.76075,9.388275,8.786723,0.9231,121.7465
2022-03-30,4.15965,0.89594,1,0.761187,9.2508,8.5735,0.923155,122.0235
2022-03-29,4.199647,0.901589,1,0.763703,9.326125,8.668005,0.931209,123.127
2022-03-28,4.271529,0.909802,1,0.763347,9.487382,8.705541,0.933502,123.606
2022-03-27,4.2686,0.910573,1,0.75915,9.415033,8.62584,0.931062,122.276
2022-03-26,4.261398,0.910374,1,0.758121,9.45961,8.60232,0.929305,122.095
2022-03-25,4.26065,0.91045,1,0.75815,9.45961,8.602325,0.929416,122.085
2022-03-24,4.334928,0.908384,1,0.757909,9.402473,8.665288,0.929523,122.3525
2022-03-23,4.294724,0.908566,1,0.757282,9.44675,8.681734,0.930803,121.1238
2022-03-22,4.241564,0.90667,1,0.753814,9.448846,8.759931,0.933444,121.3398
2022-03-21,4.261874,0.9077,1,0.759346,9.492433,8.74459,0.933984,119.5925
2022-03-20,4.269948,0.905576,1,0.759902,9.42238,8.75509,0.933007,119.267
2022-03-19,4.26697,0.903734,1,0.758668,9.40717,8.745595,0.932099,119.21501701
2022-03-18,4.26697,0.903734,1,0.75861,9.40717,8.745595,0.932099,119.21501701
2022-03-17,4.217054,0.90097,1,0.759971,9.414621,8.786094,0.936143,118.496
2022-03-16,4.233083,0.907302,1,0.761035,9.424203,8.905854,0.941572,118.8715
2022-03-15,4.294941,0.911785,1,0.766618,9.612167,9.00689,0.94095,118.3135
2022-03-14,4.32745,0.913835,1,0.768612,9.6185,9.041804,0.938542,118.21944462
2022-03-13,4.379081,0.914742,1,0.766301,9.722493,8.998868,0.934818,117.538
2022-03-12,4.38645,0.916254,1,0.766959,9.747555,9.007698,0.934624,117.28802036
2022-03-11,4.38645,0.916254,1,0.766959,9.747555,9.007698,0.934624,117.28802036
2022-03-10,4.345789,0.907988,1,0.76321,9.667603,8.933352,0.929468,116.18
2022-03-09,4.310225,0.903051,1,0.758443,9.67705,8.914615,0.926575,115.913
2022-03-08,4.475837,0.917615,1,0.763439,9.939228,8.985499,0.929615,115.726
2022-03-07,4.584941,0.920272,1,0.762572,9.981997,9.04619,0.925462,115.3725
2022-03-06,4.543166,0.919652,1,0.756902,9.9225,8.9731,0.92026,114.9545
2022-03-05,4.483222,0.915143,1,0.756001,9.82735,8.9535,0.916356,114.815
2022-03-04,4.4906,0.914892,1,0.756001,9.80175,8.9535,0.916428,114.815
2022-03-03,4.351484,0.903677,1,0.749026,9.74354,8.9123,0.917942,115.481
2022-03-02,4.269934,0.899928,1,0.746486,9.686103,8.8582,0.920581,115.517
2022-03-01,4.258,0.898295,1,0.749913,9.6347,8.880524,0.918604,114.8415
2022-02-28,4.187235,0.891714,1,0.745041,9.466107,8.814114,0.917618,115.075
2022-02-27,4.20546,0.894428,1,0.747824,9.54433,8.933171,0.926828,115.591
2022-02-26,4.110231,0.887154,1,0.745851,9.3956,8.8285,0.925728,115.545
2022-02-25,4.113846,0.886997,1,0.745851,9.39475,8.8285,0.926177,115.5565
2022-02-24,4.14035,0.893611,1,0.747848,9.498697,8.96367,0.925786,115.55492857
2022-02-23,4.05735,0.884525,1,0.738284,9.3954,8.897825,0.917564,114.8995
2022-02-22,4.014355,0.88269,1,0.73592,9.332233,8.896961,0.9215,115.101
2022-02-21,4.018937,0.884228,1,0.735554,9.44485,9.016309,0.915916,114.61013255
2022-02-20,4.002043,0.883652,1,0.735773,9.4056,8.976623,0.920896,114.96582755
2022-02-19,4.000578,0.883232,1,0.735608,9.39498,8.9815,0.921216,114.98502054
2022-02-18,4.000578,0.883232,1,0.735608,9.39498,8.9815,0.921216,114.98502054
2022-02-17,3.980967,0.879987,1,0.73445,9.33771,8.920863,0.919807,114.86332704
2022-02-16,3.960745,0.879289,1,0.73628,9.28229,8.902808,0.921941,115.395
2022-02-15,3.961003,0.880646,1,0.738518,9.29087,8.906646,0.925504,115.6405
2022-02-14,4.028698,0.884486,1,0.739044,9.3868,8.8906,0.924567,115.53925
2022-02-13,4.020311,0.879922,1,0.73698,9.304693,8.852947,0.924794,115.5875
2022-02-12,4.028948,0.881034,1,0.737327,9.34271,8.8688,0.926142,115.425
2022-02-11,4.026987,0.88098,1,0.736903,9.33821,8.865111,0.92561,115.42499388
2022-02-10,3.946299,0.876347,1,0.738062,9.318858,8.8295,0.92586,116.05321429
2022-02-09,3.935981,0.875542,1,0.738962,9.1219,8.820674,0.924289,115.6
2022-02-08,3.966072,0.875618,1,0.738171,9.139465,8.823815,0.925106,115.5355
2022-02-07,3.96585,0.874,1,0.738715,9.12425,8.77572,0.9231,115.064
2022-02-06,3.980702,0.873013,1,0.738936,9.14404,8.782795,0.925185,115.22682976
2022-02-05,3.9874,0.873427,1,0.738672,9.1504,8.79755,0.925003,115.225
2022-02-04,3.9874,0.873427,1,0.738672,9.1504,8.79755,0.925313,115.225
2022-02-03,3.971016,0.874466,1,0.7354,9.099875,8.723639,0.920421,114.9595
2022-02-02,4.018932,0.884973,1,0.737218,9.19913,8.819567,0.91909,114.382
2022-02-01,4.05451,0.88705,1,0.739372,9.253638,8.833742,0.921113,114.7365
2022-01-31,4.080212,0.89052,1,0.743774,9.332268,8.905954,0.927129,115.124
2022-01-30,4.109773,0.896698,1,0.746119,9.422429,8.9922,0.931212,115.2655
2022-01-29,4.110366,0.896909,1,0.74599,9.4282,8.9801,0.930683,115.25504407
2022-01-28,4.110366,0.896909,1,0.74599,9.4282,8.9801,0.931262,115.25504407
2022-01-27,4.091535,0.897212,1,0.746968,9.3912,8.947451,0.931,115.3512
2022-01-26,4.079019,0.889633,1,0.742533,9.307477,8.9394,0.924022,114.72325
2022-01-25,4.053992,0.884708,1,0.740247,9.26017,8.930438,0.918078,113.8948
2022-01-24,4.032322,0.883119,1,0.7414,9.2625,8.9664,0.914249,114.01541667
2022-01-23,3.993492,0.881756,1,0.737724,9.1926,8.898385,0.912641,113.7895
2022-01-22,3.99408,0.881465,1,0.737654,9.1891,8.9109,0.91171,113.69502191
2022-01-21,3.99408,0.881465,1,0.737654,9.1891,8.9109,0.91171,113.69502191
2022-01-20,4.001573,0.883938,1,0.735467,9.2278,8.839895,0.916987,113.991
2022-01-19,3.988891,0.88164,1,0.734822,9.1137,8.782515,0.915839,114.35
2022-01-18,4.00305,0.882729,1,0.73524,9.1359,8.8107,0.917146,114.56375
2022-01-17,3.966695,0.876409,1,0.732762,9.019695,8.716638,0.9139,114.579
2022-01-16,3.97638,0.876311,1,0.731373,9.024499,8.778049,0.914507,114.31
2022-01-15,3.97595,0.876017,1,0.731235,9.026015,8.75175,0.914214,114.235
2022-01-14,3.97595,0.876017,1,0.731154,9.026015,8.75175,0.914214,114.235
2022-01-13,3.962558,0.872872,1,0.729205,8.931815,8.70867,0.911057,114.118
2022-01-12,3.954851,0.874098,1,0.729578,8.946248,8.666752,0.914202,114.67359297
2022-01-11,3.992433,0.879817,1,0.733514,9.03684,8.7722,0.923604,115.336
2022-01-10,4.008346,0.882589,1,0.736374,9.1015,8.858908,0.927265,115.281
2022-01-09,4.0034,0.880777,1,0.735745,9.057181,8.83939,0.918907,115.6215
2022-01-08,4.000612,0.880204,1,0.735916,9.05,8.8345,0.918602,115.588
2022-01-07,4.000937,0.880119,1,0.735916,9.05,8.8345,0.91889,115.53454696
2022-01-06,4.03303,0.885347,1,0.73895,9.148245,8.89355,0.921361,115.86766667
2022-01-05,4.044127,0.88405,1,0.73777,9.1134,8.8533,0.917441,116.1296
2022-01-04,4.044654,0.886275,1,0.739115,9.0987,8.864798,0.9163,116.176
2022-01-03,4.049586,0.884799,1,0.741708,9.108565,8.871191,0.918416,115.33125
2022-01-02,4.036253,0.879282,1,0.739559,9.04629,8.796305,0.912074,115.145
2022-01-01,4.0353,0.879202,1,0.739016,9.05005,8.818035,0.911704,115.108
2021-12-31,4.0353,0.879202,1,0.739016,9.05005,8.818035,0.911704,115.108
2021-12-30,4.058019,0.883205,1,0.740878,9.049118,8.815015,0.913955,115.067
2021-12-29,4.048518,0.880297,1,0.740892,9.02706,8.778095,0.9138,114.951
2021-12-28,4.065454,0.883923,1,0.744435,9.050258,8.801044,0.917145,114.77066667
2021-12-27,4.062591,0.882663,1,0.743966,9.103931,8.84359,0.917404,114.7935
2021-12-26,4.08248,0.883123,1,0.746116,9.116844,8.855559,0.91892,114.3435
2021-12-25,4.080749,0.883197,1,0.746966,9.1285,8.858,0.920437,114.4065
2021-12-24,4.080749,0.883197,1,0.746966,9.1285,8.858,0.920437,114.4065
2021-12-23,4.090052,0.883146,1,0.745963,9.090388,8.83255,0.9189,114.464
2021-12-22,4.090918,0.882807,1,0.749064,9.081663,8.875566,0.919468,114.126
2021-12-21,4.096712,0.885951,1,0.753656,9.12955,8.942505,0.923072,113.995
2021-12-20,4.105368,0.886746,1,0.75709,9.146638,9.058375,0.92178,113.66591667
2021-12-19,4.120207,0.889446,1,0.755917,9.151217,9.051643,0.923364,113.52081614
2021-12-18,4.12116,0.88968,1,0.754916,9.1726,9.0444,0.924269,113.715
2021-12-17,4.12051,0.889668,1,0.755572,9.143928,9.042718,0.924448,113.7185
2021-12-16,4.086833,0.882317,1,0.750601,9.034891,8.99211,0.919024,113.66879164
2021-12-15,4.094013,0.885727,1,0.754034,9.080384,8.998738,0.924518,114.1439803
2021-12-14,4.113488,0.888289,1,0.755858,9.139603,9.0996,0.9242,113.74396823
2021-12-13,4.110537,0.886093,1,0.75685,9.0926,9.04959,0.92246,113.579
2021-12-12,4.08388,0.884106,1,0.754309,9.05807,8.945448,0.921306,113.5125
2021-12-11,4.081158,0.883626,1,0.753585,9.0507,8.9411,0.92075,113.395
2021-12-10,4.081354,0.883509,1,0.75348,9.050775,8.942995,0.920593,113.38498597
2021-12-09,4.078531,0.885452,1,0.756185,9.064992,8.997315,0.923753,113.4415
2021-12-08,4.064293,0.881504,1,0.757051,9.03487,8.8772,0.920242,113.68566667
2021-12-07,4.065607,0.887075,1,0.754968,9.098271,9.013197,0.924684,113.526
2021-12-06,4.07095,0.886225,1,0.753977,9.094297,9.098992,0.925548,113.4674375
